tmfc,variable,error
2022091914,SKY,"HTTPSConnectionPool(host='apihub.kma.go.kr', port=443): Read timed out. (read timeout=10)"
2022091914,SKY,dummy or empty content
2022091914,PTY,"HTTPSConnectionPool(host='apihub.kma.go.kr', port=443): Read timed out. (read timeout=10)"
2022091914,PTY,dummy or empty content
2022091914,POP,"HTTPSConnectionPool(host='apihub.kma.go.kr', port=443): Read timed out. (read timeout=10)"
2022091914,POP,dummy or empty content
2022091914,PCP,"HTTPSConnectionPool(host='apihub.kma.go.kr', port=443): Read timed out. (read timeout=10)"
2022091914,PCP,dummy or empty content
2022091914,REH,"HTTPSConnectionPool(host='apihub.kma.go.kr', port=443): Read timed out. (read timeout=10)"
2022091914,REH,dummy or empty content
2022091917,TMP,"HTTPSConnectionPool(host='apihub.kma.go.kr', port=443): Read timed out. (read timeout=10)"
2022091917,TMP,dummy or empty content
2022091917,WSD,상태코드 403
2022091917,WSD,dummy or empty content
2022091917,SKY,상태코드 403
2022091917,SKY,dummy or empty content
2022091917,PTY,상태코드 403
2022091917,PTY,dummy or empty content
2022091917,POP,상태코드 403
2022091917,POP,dummy or empty content
2022091917,PCP,상태코드 403
2022091917,PCP,dummy or empty content
2022091917,REH,상태코드 403
2022091917,REH,dummy or empty content
2022091920,TMP,상태코드 403
2022091920,TMP,dummy or empty content
2022091920,WSD,상태코드 403
2022091920,WSD,dummy or empty content
2022091920,SKY,상태코드 403
2022091920,SKY,dummy or empty content
2022091920,PTY,상태코드 403
2022091920,PTY,dummy or empty content
2022091920,POP,상태코드 403
2022091920,POP,dummy or empty content
2022091920,PCP,상태코드 403
2022091920,PCP,dummy or empty content
2022091920,REH,상태코드 403
2022091920,REH,dummy or empty content
2022091923,TMP,상태코드 403
2022091923,TMP,dummy or empty content
2022091923,WSD,상태코드 403
2022091923,WSD,dummy or empty content
2022091923,SKY,상태코드 403
2022091923,SKY,dummy or empty content
2022091923,PTY,상태코드 403
2022091923,PTY,dummy or empty content
2022091923,POP,상태코드 403
2022091923,POP,dummy or empty content
2022091923,PCP,상태코드 403
2022091923,PCP,dummy or empty content
2022091923,REH,상태코드 403
2022091923,REH,dummy or empty content
2022092002,TMP,상태코드 403
2022092002,TMP,dummy or empty content
2022092002,WSD,상태코드 403
2022092002,WSD,dummy or empty content
2022092002,SKY,상태코드 403
2022092002,SKY,dummy or empty content
2022092002,PTY,상태코드 403
2022092002,PTY,dummy or empty content
2022092002,POP,상태코드 403
2022092002,POP,dummy or empty content
2022092002,PCP,상태코드 403
2022092002,PCP,dummy or empty content
2022092002,REH,상태코드 403
2022092002,REH,dummy or empty content
2022092005,TMP,상태코드 403
2022092005,TMP,dummy or empty content
2022092005,WSD,상태코드 403
2022092005,WSD,dummy or empty content
2022092005,SKY,상태코드 403
2022092005,SKY,dummy or empty content
2022092005,PTY,상태코드 403
2022092005,PTY,dummy or empty content
2022092005,POP,상태코드 403
2022092005,POP,dummy or empty content
2022092005,PCP,상태코드 403
2022092005,PCP,dummy or empty content
2022092005,REH,상태코드 403
2022092005,REH,dummy or empty content
2022092008,TMP,상태코드 403
2022092008,TMP,dummy or empty content
2022092008,WSD,상태코드 403
2022092008,WSD,dummy or empty content
2022092008,SKY,상태코드 403
2022092008,SKY,dummy or empty content
2022092008,PTY,상태코드 403
2022092008,PTY,dummy or empty content
2022092008,POP,상태코드 403
2022092008,POP,dummy or empty content
2022092008,PCP,상태코드 403
2022092008,PCP,dummy or empty content
2022092008,REH,상태코드 403
2022092008,REH,dummy or empty content
2022092011,TMP,상태코드 403
2022092011,TMP,dummy or empty content
2022092011,WSD,상태코드 403
2022092011,WSD,dummy or empty content
2022092011,SKY,상태코드 403
2022092011,SKY,dummy or empty content
2022092011,PTY,상태코드 403
2022092011,PTY,dummy or empty content
2022092011,POP,상태코드 403
2022092011,POP,dummy or empty content
2022092011,PCP,상태코드 403
2022092011,PCP,dummy or empty content
2022092011,REH,상태코드 403
2022092011,REH,dummy or empty content
2022092014,TMP,상태코드 403
2022092014,TMP,dummy or empty content
2022092014,WSD,상태코드 403
2022092014,WSD,dummy or empty content
2022092014,SKY,상태코드 403
2022092014,SKY,dummy or empty content
2022092014,PTY,상태코드 403
2022092014,PTY,dummy or empty content
2022092014,POP,상태코드 403
2022092014,POP,dummy or empty content
2022092014,PCP,상태코드 403
2022092014,PCP,dummy or empty content
2022092014,REH,상태코드 403
2022092014,REH,dummy or empty content
2022092017,TMP,상태코드 403
2022092017,TMP,dummy or empty content
2022092017,WSD,상태코드 403
2022092017,WSD,dummy or empty content
2022092017,SKY,상태코드 403
2022092017,SKY,dummy or empty content
2022092017,PTY,상태코드 403
2022092017,PTY,dummy or empty content
2022092017,POP,상태코드 403
2022092017,POP,dummy or empty content
2022092017,PCP,상태코드 403
2022092017,PCP,dummy or empty content
2022092017,REH,상태코드 403
2022092017,REH,dummy or empty content
2022092020,TMP,상태코드 403
2022092020,TMP,dummy or empty content
2022092020,WSD,상태코드 403
2022092020,WSD,dummy or empty content
2022092020,SKY,상태코드 403
2022092020,SKY,dummy or empty content
2022092020,PTY,상태코드 403
2022092020,PTY,dummy or empty content
2022092020,POP,상태코드 403
2022092020,POP,dummy or empty content
2022092020,PCP,상태코드 403
2022092020,PCP,dummy or empty content
2022092020,REH,상태코드 403
2022092020,REH,dummy or empty content
2022092023,TMP,상태코드 403
2022092023,TMP,dummy or empty content
2022092023,WSD,상태코드 403
2022092023,WSD,dummy or empty content
2022092023,SKY,상태코드 403
2022092023,SKY,dummy or empty content
2022092023,PTY,상태코드 403
2022092023,PTY,dummy or empty content
2022092023,POP,상태코드 403
2022092023,POP,dummy or empty content
2022092023,PCP,상태코드 403
2022092023,PCP,dummy or empty content
2022092023,REH,상태코드 403
2022092023,REH,dummy or empty content
2022092102,TMP,상태코드 403
2022092102,TMP,dummy or empty content
2022092102,WSD,상태코드 403
2022092102,WSD,dummy or empty content
2022092102,SKY,상태코드 403
2022092102,SKY,dummy or empty content
2022092102,PTY,상태코드 403
2022092102,PTY,dummy or empty content
2022092102,POP,상태코드 403
2022092102,POP,dummy or empty content
2022092102,PCP,상태코드 403
2022092102,PCP,dummy or empty content
2022092102,REH,상태코드 403
2022092102,REH,dummy or empty content
2022092105,TMP,상태코드 403
2022092105,TMP,dummy or empty content
2022092105,WSD,상태코드 403
2022092105,WSD,dummy or empty content
2022092105,SKY,상태코드 403
2022092105,SKY,dummy or empty content
2022092105,PTY,상태코드 403
2022092105,PTY,dummy or empty content
2022092105,POP,상태코드 403
2022092105,POP,dummy or empty content
2022092105,PCP,상태코드 403
2022092105,PCP,dummy or empty content
2022092105,REH,상태코드 403
2022092105,REH,dummy or empty content
2022092108,TMP,상태코드 403
2022092108,TMP,dummy or empty content
2022092108,WSD,상태코드 403
2022092108,WSD,dummy or empty content
2022092108,SKY,상태코드 403
2022092108,SKY,dummy or empty content
2022092108,PTY,상태코드 403
2022092108,PTY,dummy or empty content
2022092108,POP,상태코드 403
2022092108,POP,dummy or empty content
2022092108,PCP,상태코드 403
2022092108,PCP,dummy or empty content
2022092108,REH,상태코드 403
2022092108,REH,dummy or empty content
2022092111,TMP,상태코드 403
2022092111,TMP,dummy or empty content
2022092111,WSD,상태코드 403
2022092111,WSD,dummy or empty content
2022092111,SKY,상태코드 403
2022092111,SKY,dummy or empty content
2022092111,PTY,상태코드 403
2022092111,PTY,dummy or empty content
2022092111,POP,상태코드 403
2022092111,POP,dummy or empty content
2022092111,PCP,상태코드 403
2022092111,PCP,dummy or empty content
2022092111,REH,상태코드 403
2022092111,REH,dummy or empty content
2022092114,TMP,상태코드 403
2022092114,TMP,dummy or empty content
2022092114,WSD,상태코드 403
2022092114,WSD,dummy or empty content
2022092114,SKY,상태코드 403
2022092114,SKY,dummy or empty content
2022092114,PTY,상태코드 403
2022092114,PTY,dummy or empty content
2022092114,POP,상태코드 403
2022092114,POP,dummy or empty content
2022092114,PCP,상태코드 403
2022092114,PCP,dummy or empty content
2022092114,REH,상태코드 403
2022092114,REH,dummy or empty content
2022092117,TMP,상태코드 403
2022092117,TMP,dummy or empty content
2022092117,WSD,상태코드 403
2022092117,WSD,dummy or empty content
2022092117,SKY,상태코드 403
2022092117,SKY,dummy or empty content
2022092117,PTY,상태코드 403
2022092117,PTY,dummy or empty content
2022092117,POP,상태코드 403
2022092117,POP,dummy or empty content
2022092117,PCP,상태코드 403
2022092117,PCP,dummy or empty content
2022092117,REH,상태코드 403
2022092117,REH,dummy or empty content
2022092120,TMP,상태코드 403
2022092120,TMP,dummy or empty content
2022092120,WSD,상태코드 403
2022092120,WSD,dummy or empty content
2022092120,SKY,상태코드 403
2022092120,SKY,dummy or empty content
2022092120,PTY,상태코드 403
2022092120,PTY,dummy or empty content
2022092120,POP,상태코드 403
2022092120,POP,dummy or empty content
2022092120,PCP,상태코드 403
2022092120,PCP,dummy or empty content
2022092120,REH,상태코드 403
2022092120,REH,dummy or empty content
2022092123,TMP,상태코드 403
2022092123,TMP,dummy or empty content
2022092123,WSD,상태코드 403
2022092123,WSD,dummy or empty content
2022092123,SKY,상태코드 403
2022092123,SKY,dummy or empty content
2022092123,PTY,상태코드 403
2022092123,PTY,dummy or empty content
2022092123,POP,상태코드 403
2022092123,POP,dummy or empty content
2022092123,PCP,상태코드 403
2022092123,PCP,dummy or empty content
2022092123,REH,상태코드 403
2022092123,REH,dummy or empty content
2022092202,TMP,상태코드 403
2022092202,TMP,dummy or empty content
2022092202,WSD,상태코드 403
2022092202,WSD,dummy or empty content
2022092202,SKY,상태코드 403
2022092202,SKY,dummy or empty content
2022092202,PTY,상태코드 403
2022092202,PTY,dummy or empty content
2022092202,POP,상태코드 403
2022092202,POP,dummy or empty content
2022092202,PCP,상태코드 403
2022092202,PCP,dummy or empty content
2022092202,REH,상태코드 403
2022092202,REH,dummy or empty content
2022092205,TMP,상태코드 403
2022092205,TMP,dummy or empty content
2022092205,WSD,상태코드 403
2022092205,WSD,dummy or empty content
2022092205,SKY,상태코드 403
2022092205,SKY,dummy or empty content
2022092205,PTY,상태코드 403
2022092205,PTY,dummy or empty content
2022092205,POP,상태코드 403
2022092205,POP,dummy or empty content
2022092205,PCP,상태코드 403
2022092205,PCP,dummy or empty content
2022092205,REH,상태코드 403
2022092205,REH,dummy or empty content
2022092208,TMP,상태코드 403
2022092208,TMP,dummy or empty content
2022092208,WSD,상태코드 403
2022092208,WSD,dummy or empty content
2022092208,SKY,상태코드 403
2022092208,SKY,dummy or empty content
2022092208,PTY,상태코드 403
2022092208,PTY,dummy or empty content
2022092208,POP,상태코드 403
2022092208,POP,dummy or empty content
2022092208,PCP,상태코드 403
2022092208,PCP,dummy or empty content
2022092208,REH,상태코드 403
2022092208,REH,dummy or empty content
2022092211,TMP,상태코드 403
2022092211,TMP,dummy or empty content
2022092211,WSD,상태코드 403
2022092211,WSD,dummy or empty content
2022092211,SKY,상태코드 403
2022092211,SKY,dummy or empty content
2022092211,PTY,상태코드 403
2022092211,PTY,dummy or empty content
2022092211,POP,상태코드 403
2022092211,POP,dummy or empty content
2022092211,PCP,상태코드 403
2022092211,PCP,dummy or empty content
2022092211,REH,상태코드 403
2022092211,REH,dummy or empty content
2022092214,TMP,상태코드 403
2022092214,TMP,dummy or empty content
2022092214,WSD,상태코드 403
2022092214,WSD,dummy or empty content
2022092214,SKY,상태코드 403
2022092214,SKY,dummy or empty content
2022092214,PTY,상태코드 403
2022092214,PTY,dummy or empty content
2022092214,POP,상태코드 403
2022092214,POP,dummy or empty content
2022092214,PCP,상태코드 403
2022092214,PCP,dummy or empty content
2022092214,REH,상태코드 403
2022092214,REH,dummy or empty content
2022092217,TMP,상태코드 403
2022092217,TMP,dummy or empty content
2022092217,WSD,상태코드 403
2022092217,WSD,dummy or empty content
2022092217,SKY,상태코드 403
2022092217,SKY,dummy or empty content
2022092217,PTY,상태코드 403
2022092217,PTY,dummy or empty content
2022092217,POP,상태코드 403
2022092217,POP,dummy or empty content
2022092217,PCP,상태코드 403
2022092217,PCP,dummy or empty content
2022092217,REH,상태코드 403
2022092217,REH,dummy or empty content
2022092220,TMP,상태코드 403
2022092220,TMP,dummy or empty content
2022092220,WSD,상태코드 403
2022092220,WSD,dummy or empty content
2022092220,SKY,상태코드 403
2022092220,SKY,dummy or empty content
2022092220,PTY,상태코드 403
2022092220,PTY,dummy or empty content
2022092220,POP,상태코드 403
2022092220,POP,dummy or empty content
2022092220,PCP,상태코드 403
2022092220,PCP,dummy or empty content
2022092220,REH,상태코드 403
2022092220,REH,dummy or empty content
2022092223,TMP,상태코드 403
2022092223,TMP,dummy or empty content
2022092223,WSD,상태코드 403
2022092223,WSD,dummy or empty content
2022092223,SKY,상태코드 403
2022092223,SKY,dummy or empty content
2022092223,PTY,상태코드 403
2022092223,PTY,dummy or empty content
2022092223,POP,상태코드 403
2022092223,POP,dummy or empty content
2022092223,PCP,상태코드 403
2022092223,PCP,dummy or empty content
2022092223,REH,상태코드 403
2022092223,REH,dummy or empty content
2022092302,TMP,상태코드 403
2022092302,TMP,dummy or empty content
2022092302,WSD,상태코드 403
2022092302,WSD,dummy or empty content
2022092302,SKY,상태코드 403
2022092302,SKY,dummy or empty content
2022092302,PTY,상태코드 403
2022092302,PTY,dummy or empty content
2022092302,POP,상태코드 403
2022092302,POP,dummy or empty content
2022092302,PCP,상태코드 403
2022092302,PCP,dummy or empty content
2022092302,REH,상태코드 403
2022092302,REH,dummy or empty content
2022092305,TMP,상태코드 403
2022092305,TMP,dummy or empty content
2022092305,WSD,상태코드 403
2022092305,WSD,dummy or empty content
2022092305,SKY,상태코드 403
2022092305,SKY,dummy or empty content
2022092305,PTY,상태코드 403
2022092305,PTY,dummy or empty content
2022092305,POP,상태코드 403
2022092305,POP,dummy or empty content
2022092305,PCP,상태코드 403
2022092305,PCP,dummy or empty content
2022092305,REH,상태코드 403
2022092305,REH,dummy or empty content
2022092308,TMP,상태코드 403
2022092308,TMP,dummy or empty content
2022092308,WSD,상태코드 403
2022092308,WSD,dummy or empty content
2022092308,SKY,상태코드 403
2022092308,SKY,dummy or empty content
2022092308,PTY,상태코드 403
2022092308,PTY,dummy or empty content
2022092308,POP,상태코드 403
